file name,page number,page section,content,tokens
/Users/kaiser/code/chemnlp/v1/INPUT/test2.pdf,16,4," 75–80, 2008. [55] A. Houas, H. Lachheb, M. Ksibi, E. Elaloui, C. Guillard, and J.-M. Herrmann, “Photocatalytic degradation pathway of methylene blue in water,” Applied Catalysis B: Environmen- tal, vol. 31, no. 2, pp. 145–157, 2001. [56] F. Jiang, T. Yan, H. Chen, A. Sun, C. Xu, and X. Wang, “Ag-C3N4–CdS composite catalyst with high visible-light- driven catalytic activity and photostability for methylene blue degradation,” Applied Surface Science, vol. 295, pp. 164– 172, 2014. [57] T.-J. Whang, M.-T. Hsieh, and H.-H. Chen, “Visible-light pho- tocatalytic degradation of methylene blue with laser-induced Ag/ZnO nanoparticles,” Applied Surface Science, vol. 258, no. 7, pp. 2796–2801, 2012. [58] J.-Z. Kong, A.-D. Li, X.-Y. Li et al., “Photo-degradation of methylene blue using Ta-doped ZnO nanoparticle,” Journal of Solid State Chemistry, vol. 183, no. 6, pp. 1359–1364, 2010. [59] D. A. Quang, T. T. T. Toan, T. Q. Tung, T. T. Hoa, T. X. Mau, and D. Q. Khieu, “Synthesis of CeO2/TiO2 nanotubes and heterogeneous photocatalytic degradation of methylene blue,” Journal of Environmental Chemical Engineering, vol. 6, no. 5, pp. 5999–6011, 2018. 16 Journal of Nanomaterials",429
/Users/kaiser/code/chemnlp/v1/INPUT/test2.pdf,17,1,Corrosion International Journal of Hindawi www.hindawi.com Volume 2018 Advances in Materials Science and Engineering Hindawi www.hindawi.com Volume 2018 Hindawi www.hindawi.com Volume 2018 Journal of Chemistry Analytical Chemistry International Journal of Hindawi www.hindawi.com Volume 2018 Scientifca Hindawi www.hindawi.com Volume 2018 Pol,80
/Users/kaiser/code/chemnlp/v1/INPUT/test2.pdf,17,2,ymer Science International Journal of Hindawi www.hindawi.com Volume 2018 Hindawi www.hindawi.com Volume 2018 Advances in Condensed Matter Physics Hindawi www.hindawi.com Volume 2018 International Journal of Biomaterials Hindawi www.hindawi.com Journal of Engineering Volume 2018 Applied Chemistry Journal of Hindawi www.hindawi.com Volume 20,79
/Users/kaiser/code/chemnlp/v1/INPUT/test2.pdf,17,3,18 Nanotechnology Hindawi www.hindawi.com Volume 2018 Journal of Hindawi www.hindawi.com Volume 2018 High Energy Physics Advances in Hindawi Publishing Corporation http://www.hindawi.com Volume 2013 Hindawi www.hindawi.com The Scientific World Journal Volume 2018 Tribology Advances in Hindawi www.hindawi.com Volume 2018 Hindawi www.hindawi.,84
/Users/kaiser/code/chemnlp/v1/INPUT/test2.pdf,17,4,com Volume 2018 Chemistry Advances in Hindawi www.hindawi.com Volume 2018 Advances in Physical Chemistry Hindawi www.hindawi.com Volume 2018 BioMed Research International Materials Journal of Hindawi www.hindawi.com Volume 2018 Nanomaterials Hindawi www.hindawi.com Volume 2018 Journal of Nanomaterials Submit your manuscripts at www.hindawi.,82
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,1,1,"18678 | New J. Chem., 2018, 42, 18678--18689 This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 Cite this: New J. Chem., 2018, 42, 18678 Porosity- and content-controlled metal/metal oxide/ metal carbide@carbon (M/MO/MC@C) composites derived from MOFs: mechanism study and application for lithium-ion batteries† Min Seok Kang,a Dae-Hyuk Lee,b Kyung-Jae Lee,b Hee Soo Kim,a Jihoon Ahn,c Yung-Eun Sung *b and Won Cheol Yoo *ad Implementation of metal–organic frameworks (MOFs) as a precursor and/or template to synthesize metal/metal oxide/metal carbide nanoparticles within a carbon framework (M/MO/MC@C) via thermolysis has attracted considerable interest for electrochemical applications. In particular, the tunability of the weight content and crystallinity of M/MO/MC nanoparticles and porosity control of the morphology-preserved carbon matrix are highly desirable factors for governing the electrochemical performance of M/MO/MC@C composites. Herein, we report a facile synthesis method for adjusting the porosity, content, and crystallinity of M/MO/MC@C composites that are pseudomorphically converted from MOFs (M-H",297
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,1,2,"KUST-1, M: Cu and Zn; M-MOF-74, M: Co, Fe, Mg; and ZIF-8). Vapor phase polymerization (VPP), which is a site-specific gas-phase polymerization occurring at open metal sites of MOFs, was first employed to prepare morphology- and crystallinity-preserved polymer@MOF composites, which were then subjected to thermolysis to obtain M/MO@C composites. The polymer content used for VPP was directly related to the M/MO/MC nanoparticle weight content as well as the porosity of the carbon framework. In addition, crucial factors governing the crystallinity of final M/MO/MC nanoparticles were clearly classified in terms of the standard reduction potential of metal nodes and thermodynamic calculation for carbothermic reduction and carbide formation. To identify the advantages of morphology-preserved and content- and porosity-optimized MO@C composites for electrochemical applications, a series of CuO@C samples and CuO obtained from the direct oxidation of MOFs were tested as anode materials for lithium-ion batteries (LIBs). The optimized CuO@C sample exhibited superior electrochemical performance, for instance outstanding long-term stability with a remarkable specific capacit",255
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,1,3,"y of 410 mA h g1 after 1000 cycles at a rate of 1000 mA g1. Introduction Recently, metal–organic frameworks (MOFs), which are porous crystalline materials composed of metal nodes and organic linkers, have been widely utilized as precursors for constructing hybrid metal materials (e.g., metal/metal oxide) and carbonaceous materials.1,2 The regular arrangement of metal nodes in MOFs can easily be transformed to metal/metal oxide nanoparticles (M/MO) through thermolysis and organic struts can be turned into a carbonaceous framework simultaneously, eventually produ- cing metal/metal oxide nanoparticles within a carbon framework (M/MO@C). Nano-sized metal species spatially arranged within a carbon matrix (CM) have attracted considerable interest for electrochemical applications such as supercapacitors,3–6 lithium- ion batteries (LIBs),6–10 and fuel cells.11–13 To achieve high-performance MOF-derived M/MO@C com- posites for electrochemical applications, the ability to tune the content, crystallinity, and size of M/MO as well as the porosity of the CM while preserving the morphology of the parent MOFs used is highly necessary. For example, MOFs undergo thermo- lys",263
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,1,4,"is under oxidation conditions. HKUST-1 ([Cu3(btc)2]) was oxidized under air at 500 1C to produce CuO nanoparticles14 and at 350 1C to produce CuO/Cu2O mixed nanoparticles,15 both of which were utilized as anode materials for LIBs. Lou’s group reported that Prussian blue microcubes were oxidized using a three-step process at temperatures of 350, a Department of Applied Chemistry, Hanyang University, Ansan 15588, Republic of Korea. E-mail: wcyoo@hanyang.ac.kr b Center for Nanoparticle Research Institute for Basic Science (IBS), Department of Chemical and Biological Engineering, Seoul National University, Seoul 08826, Republic of Korea c Department of Chemistry, Seoul National University, Seoul 08826, Republic of Korea. E-mail: ysung@snu.ac.kr d Department of Chemical and Molecular Engineering, Hanyang University, Ansan 15588, Republic of Korea † Electronic supplementary information (ESI) available. See DOI: 10.1039/c8nj04919j Received 27th September 2018, Accepted 18th October 2018 DOI: 10.1039/c8nj04919j rsc.li/njc NJC PAPER Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Online View Journal | View Issu",313
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,2,1,"This journal is ©The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 New J. Chem., 2018, 42, 18678--18689 | 18679 550, and 650 1C to selectively generate Fe2O3 hollow structures, highly porous Fe2O3, and hierarchically structured shells consis- ting of Fe2O3 nanoplates, respectively, and these microcubes exhibited good performance as anodes for LIBs.16 Meanwhile, the thermolysis of MOFs under inert conditions has been achieved to form M/MO@C hybrid materials. For example, Xia et al. synthesized ZIF-67 of various sizes (from micro- meters to nanometers) and then subjected them to thermolysis under inert conditions to form Co@C composites.11 Co@C derived smaller MOF precursors presented higher oxygen reduction reaction (ORR) activities due to the larger exposed catalytic surface. Yang et al. reported MOF-5-derived ZnO quantum dots with a diameter of around 3.5 nm decorated in a porous carbon framework; the structure exhibited outstanding electrochemical performance as an anode material for LIBs.17 Lee et al. reported the control of oxidation states of MOF-derived manganese oxides with identical textural properties by controlling the thermolysis conditions; these oxides could be utilized as electrocatalysts for proving oxidation state-dependent ORR activity.18 In addition, the utilization of aliphatic ligands has resulted in controlled porosity in nanoporous metal oxide nanocrystals formed by thermolysis.17 Highly porous carbonaceous materials can be easily obtained from Zn-containing MOFs via thermolysis; here in situ Zn metal obtained from the carbothermic reduction of ZnO (ZnO(s) + C(s) - Zn(s) + CO(g)) vaporize",394
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,2,2,"s at high temperatures (typically 4900 1C).1,19–22 The microporosity and specific surface area (SSA) of MOF-derived carbon can be easily varied by varying the carbonization conditions, which have shown promising results as electrocatalysts for ORR, electrodes for supercapacitors, and CO2 adsorbents.17,22–24 To preserve the morphological advantages of MOFs, a two- step thermolysis that first proceeds under inert conditions to preserve the morphology, followed by low-temperature oxidation to form MO@C has been widely employed. Cho’s group reported a Fe2O3 composite derived from MIL-88-Fe via a two-step thermolysis process: first, MIL-101 was heat-treated under N2 at 500 1C to obtain FeOx@C, which was then con- verted to morphology-preserved Fe2O3 by oxidation at 380 1C.25 The spindle-like mesoporous Fe2O3 particles presented ultra- high capacitance as anode materials for LIBs. Ni/NiO@graphene composites were synthesized from Ni-based MOF, wherein Ni@graphene was first prepared by heat treatment under inert condition at 450 1C, followed by oxidation at 200 1C to generated Ni/NiO@graphene composites, which could be used as anode materials for LIBs and sodium-ion batteries.8 Xia et al. synthesized ZIF-67 inside a mesoporous CM, which was then subjected to a two-step heat treatment to form Co@CO3O4@CM composites; in these composites, the mesoporous carbon template facilitated mass transport, resulting in superior ORR activity.26 Although fine-controlled MO and M/MO@C composites have shown promising electrochemical performance, a facile synthesis method combining all the aforementioned features is yet to be reported. In this regard, we have recently repor",406
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,2,3,"ted a facile syn- thesis approach that can control the porosity, content, and crystal- linity of Cu/CuO/Cu2O@C composites that are pseudomorphically derived from HKUST-1 [Cu3(btc)2]. Phenol formaldehyde (PF) was vaporized and polymerized at two open Cu catalytic sites regularly spaced for every secondary building unit.27 Crystallinity- and morphology-preserved PF@Cu-HKUST-1 was successfully achieved by vapor phase polymerization (VPP) and was then subjected to thermolysis to form Cu@C composites. CuO/Cu2O@C composites were subsequently obtained by controlling of oxidation process. The size of the Cu@C particles could be easily adjusted by varying the carbonization conditions, and the amount of PF used for VPP was directly related to the Cu/CuO/Cu2O nanoparticle content as well as the porosity of the carbon framework. In this study, we explored the utilization of VPP method for MOFs of diﬀerent metal sites with identical topology (M-HKUST-1, M: Cu and Zn, and M-MOF-74, M: Co, Fe, Mg) and MOF with small pore (3.4 Å, ZIF-8). The VPP of M-HKUST-1 (M: Cu and Zn) was successfully achieved, showing that site- specific polymerization can occur regardless of the metal center in the same topology. In addition, M-MOF-74 (M: Co, Fe, Mg) having a one-dimensional channel with a pore size of 10 Å was employed for VPP, resulting in morphology- and crystallinity- preserved PF@MOF-74 composites, thus confirming the applic- ability of VPP for MOFs with pore sizes larger than 10 Å. When ZIF-8 with a pore size of 3.4 Å was used for VPP, however, the morphology of ZIF-8 changed because of which phenol and formaldehyde cannot penetrate due to their narrow pore size. PF@M",443
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,2,4,"-HKUST-1 and PF@M-MOF-74 were then subjected to thermolysis under inert conditions. The crystallinity was observed to vary depending on the reduction potential of the metal nodes and the carbothermic reduction reaction (MO + C - M + CO). Cu@C was obtained from Cu-KHUST-1, whereas Zn-HKUST-1 was transformed to ZnO@C initially and morphology- preserved carbon was eventually formed. For M-MOF-74, MgO@C was produced from Mg-MOF-74; on the other hand, Fe2O3@C was formed below 450 1C and Fe@graphite (Fe@G) and Fe3C@G were finally produced from Fe-MOF-74 by prolonged high- temperature thermolysis. Similar trends were observed for Co-MOF-74; Co3O4@C was formed initially and Co/CoO@C was finally produced at higher temperatures. In addition, the porosity and content of M/MO/MC@C/G composites could be easily tuned by adjusting the amount of PF precursor. Furthermore, morphology-preserved and content- and porosity- optimized CuO@C composite was tested as an anode material for LIBs and were found to exhibit better electrochemical performance than less-optimized samples and CuO obtained from the direct oxidation of the parent MOF, and outstanding long-term stability with a remarkable specific capacity of 410 mA h g1 after 1000 cycles at a rate of 1000 mA g1. Results and discussion PF@MOF composites VPP was first performed on activated M-HKUST-1 crystals (M: Cu and Zn) in a closed vessel under static vacuum at 100 1C for 24 h, as depicted in Scheme 1. According to the SEM images of pristine Cu-HKUST-1 and PF@Cu-HKUST-1 (Fig. 1a1 and a2), the Paper NJC Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onlin",455
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,3,1,"18680 | New J. Chem., 2018, 42, 18678--18689 This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 octahedral morphology and smooth surface of the Cu-HKUST-1 crystals were preserved after VPP. To identify the catalytic activity of diﬀerent metal nodes, VPP was applied to diﬀerent metal node with the same topology in Zn-HKUST-1. The cubic shape of Zn-HKUST-1 was well preserved after VPP (Fig. 1b1 and b2). The major XRD peaks of Zn-HKUST-1 were relatively well preserved after VPP, but several additional peaks were observed, which were probably attributed to degradation in the mechanical stability of Zn-HKUST-1 ",182
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,3,2,"during VPP under static vacuum at 100 1C for 24 h (Fig. 1b3). The open Cu and Zn sites of HKUST-1 acted as catalysts for the site-specific polymerization of vaporized PF precursors under the given condition. It has been noted that mesoporous aluminosilicate materials are utilized as templates for the fabrication of mesoporous carbonaceous materials through the site-specific polymerization of vaporized PF precursors at acidic Al sites.28–30 Because polymerization starts at the catalytic sites, the free volume of the porous preforms can ideally be occupied by the PF polymers, thus avoiding the formation of undesirable polymeric moieties on the surface of the pref",149
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,3,3,"orms.30 It was expected that other MOFs bearing open metal sites would be applicable to VPP. M-MOF-74 (M: Mg, Fe, and Co), which consists of hexagonal one-dimensional pore structures with open metal nodes, was utilized for preparing PF@MOF composites. Pristine M-MOF-74 showed linear hexagonal rod structures,31,32 which did not deform after VPP (Fig. 1c1 and c2, d1 and d2, and e1 and e2). PF@M-MOF-74 (M: Mg, Fe, and Co) presented characteristic XRD patterns corresponding to the parent MOFs, confirming that site- specific polymerization successfully occurred at the open metal sites within the micropores and that the crystallinities of the MOFs were preserved inta",172
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,3,4,"ct during VPP (Fig. 1c3, d3, and e3). After VPP process, PF@MOF samples were further charac- terized by N2 sorption and TGA measurements. All PF@MOF samples except (because Zn-HKUST-1 is readily collapsed during Scheme 1 Schematic illustration of pseudomorphic transformation of MOFs to M/MO@C composites via VPP and high and low-temperature thermolysis (HTT and LTT). Fig. 1 Confirmation of shape-preserved PF@MOF after VPP with SEM images of as-synthesized MOFs (a1–e1) and PF@MOFs (a2–e2). Comparison of XRD patterns of MOFs and PF@MOFs (a3–e3). NJC Paper Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onli",211
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,4,1,"This journal is ©The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 New J. Chem., 2018, 42, 18678--18689 | 18681 N2 sorption measurement, PF@Zn-KHUST-1 was not tested for N2 sorption) presented almost nonporous features compared to MOFs, strongly suggesting that VPP occurring inside MOFs eﬀectively closed the pores of MOFs (Fig. S1 and Table S1, ESI†). In addition, TGA was performed that around 8.9–13.4 wt% weight gains were identified for PF@MOF samples, strongly suggesting that polymerization successfully occurred inside pores of MOFs (Fig. S2, ESI†). Combined all characterization results including XRD, SEM, and N2 sorption and TGA measurements, it should be clear that VPP occurred at the open metal catalytic sites located inside pores of MOFs, giving rise to shape-preserved and crystallinity-preserved PF@MOF composites. According to the pore sizes of HKUST-1 (14 Å) and MOF-74 (10 Å), it was considered that the vaporized PF molec",258
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,4,2,"ules readily entered the pore apertures and polymerized at the catalytic sites. Thus, ZIF-8, which had pore size of 10.9 Å that was accessible through small apertures with diameters of 3.4 Å, was tested for VPP to identify the pore size eﬀect.33 According to the SEM investigations, polymerization occurred on the surface of the polyhedral morphology of ZIF-8 (Fig. S3, ESI†). It was reported that the extraordinary flexibility of the ZIF-8 framework allowed molecules with sizes of 4–6 Å to enter the apertures.34 Therefore, PF could enter the aperture of ZIF-8, but site-specific polymeriza- tion could not occur solely within the sodalite cage of ZIF-8. M/MO/MC@C composite PF@M-HKUST-1 (M: Cu and Zn) composites were first subjected to thermolysis under N2 atmosphere at diﬀerent temperatures. When PF@Cu-HKUST-1 was heat-treated at a relatively low temperature (380 1C), most of the XRD peaks corresponded to Cu, while a few XRD peaks corresponding to CuO appeared (Fig. S4, ESI",269
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,4,3,"†). In contrast, when the thermolysis temperature was increased to 800 1C, only XRD peaks corresponding to Cu were observed (Fig. 2a1). This was probably because the standard reduction potential (SRP) of Cu2+ to Cu (E1 = +0.337 V) was positive; hence, Cu was preferentially formed under higher thermolysis temperatures.27,35 According to the SEM and TEM images (Fig. 2a2 and inset), the polyhedral shape of the resulting Cu@C composite resembled the morphology of the pristine MOF and Cu nanoparticles were well distributed within carbon framework, confirming that the morphology of the parent MOF was fully preserved even after thermolysis at high temperature. To control the crystal phase from Cu to CuO, mild oxidation at 200 1C was performed under air for 12 h. After the oxidation, a crystallinity change from Cu@C to CuO@C was observed in the XRD pattern (Fig. 2a1), without morphological change (Fig. 2a3, inset). Further TEM investigations revealed that CuO nanoparticles wit",236
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,4,4,"h a size less than 10 nm were spatially distributed throughout the specimen (Fig. 2a3). According to the Scherrer equation, the size of the Cu nanoparticles (60 nm) of Cu@C were much larger than that of the CuO nanoparticles (7.1 nm) of CuO@C. This was probably attributed to the stress- induced phase transformation from a cubic to a monoclinic unit cell,36–38 and it seemed that the kirkendall effect occurred during oxidation, resulting in void spaces between the CuO nanoparticles.39 Fig. 2 XRD patterns of M/MO@C obtained by thermolysis and oxidation (a1–d1). SEM images of as-prepared Cu@C_800 1C (a2, inset: TEM image of Cu@C), ZnO@C_700 1C (b2), MgO@C_800 1C (c2), and Co/CoO@C_800 1C (d2). TEM images of CuO@C_200 1C (a3), ZnO@C (b3, inset: lattice fringe of ZnO), MgO@C (c3, inset: selected area electron diffraction pattern of MgO), and Co/CoO@C (d3). Paper NJC Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onli",318
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,5,1,"18682 | New J. Chem., 2018, 42, 18678--18689 This journal is © The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 A similar transformation trend was observed for PF@ Zn-HKUST-1; initially, the formation of ZnO@C at a relatively low thermolysis temperature of 600 1C under N2 atmosphere was confirmed by the XRD measurements, and crystal peaks corresponding to ZnO disappeared on further thermolysis at a higher temperature of 900 1C (Fig. 2b1). It is widely accepted that carbothermic reduction (ZnO (s) + C (s) - Zn (s) + CO (g)) and subsequent vaporization of nano-sized metallic Zn proceeds at high temperatures (4900 1C).1,19–22 Further, it has been widely reported that morphology-preserved carbonaceous materials with a high surface area can be prepared using Zn-containing MOFs; these materials can be used as CO2 sorbents, electrocatalysts for ORR, and supercapacitors.17,22–24 According to the SEM image (Fig. 2b2), the cubic morphology of Zn-HKUST-1 was preserved in ZnO@C, and nano-sized ZnO nanocrystals with a d-spacing of 0.261 nm for the crystal fringe of (101) could be clearly observed within the CM (Fig. 2b3). In addition, the cubic shape was preserved for the carbon material prepared using high tempera- ture the",343
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,5,2,"rmolysis (Fig. S5, ESI†). Further thermolysis was performed for the PF@M-MOF-74 (M: Mg, Fe, and Co) composites. According to XRD, crystalline MgO with a size of 3.2 nm was observed during the thermolysis of PF@Mg-MOF-74 at 800 1C (Fig. 2c1). Aggregated rods with sharp edges were observed by SEM and nano-sized MgO was embedded within the CM and the presence of polycrystalline MgO@C composites was confirmed by electron diﬀraction observations (Fig. 2c2, c3, and c3 inset). Meanwhile, PF@Co-MOF-74 was subjected to thermolysis at a relatively low temperature of 500 1C, resulting in mixed crystals of CoO/Co3O4/Co@C (Fig. 2d1). Major crystals observed were CoO; nevertheless, XRD peaks corresponding to Co3O4 and Co were also observed. When a high thermolysis temperature of 800 1C was applied, Co crystals were formed as the major product and the peaks corresponding to CoO crystals had very small intensities. It was believed that the carbothermic reduction of Co oxides to Co metal occurred during high temperature thermo- lysis (Co3O4 + C - 3Co + 4CO and CoO + C - Co + CO). As expected, the rod shape morphology of Co-MOF-74 was pre- served even after high-temperature treatment (Fig. 2d2), and TEM measurements showed the presence of Co nanocrystals spatially dist",359
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,5,3,"ributed throughout the CM (Fig. 2d3). Lastly, PF@Fe-MOF-74 was subjected to thermolysis at various temperatures. When the composite was treated at a low temperature of 450 1C, only g-Fe2O3 nanocrystals with size of 4.5 nm (as determined by the Scherrer equation) were formed (Fig. 3a). When the thermolysis proceeded at 600 1C, metallic Fe with a size of ca. 60 nm was the only product (Fig. 3a); on the other hand, XRD patterns corresponding to Fe3C and Fe appeared when further thermolysis was performed at 800 1C (Fig. S6, ESI†). It was possible that the carbothermic reduction of g-Fe2O3 (g-Fe2O3 + C - 2Fe + 3CO) formed metallic Fe, which further underwent carbide formation to provide Fe3C at the higher temperature (800 1C).40 The crystallinity transformation will be discussed in detail in the next section. According to the SEM images, g-Fe2O3@C presented a smooth rod shape, identical to the parent Fe-MOF-74, thus confirming that the morphological feature of the pristine MOF was preserved after VPP and thermolysis (Fig. 3b). TEM inves- tigations clearly confirmed that tiny g-Fe2O3 nanocrystals with a size less than 5 nm and a crystalline fringe of (311) with a d-spacing of 0.251 nm were spatially distributed throughout the one-dimensional rod-shaped CM (",350
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,5,4,"Fig. 3c). On the other hand, the SEM image of the Fe@C sample still showed a one- dimensional rod shape but clearly presented a rough surface with white dots, unlike the smooth surface of the g-Fe2O3@C sample (Fig. 3d). Further TEM investigation indicated the broad size distribution of Fe nanoparticles within the one- dimensional carbon rod (Fig. 3e). When we carefully observed the edges of the Fe@C composite, several hollow holes of diameters less than 50 nm were clearly observed and graphene layers with a thickness of around 10 nm formed hollow structures (d-spacing was measured as 0.34 nm; Fig. 3f and inset). Thus, it was reasonable to assume that the Fe nanoparticles formed in situ first catalyzed to form graphene Fig. 3 XRD patterns of g-Fe2O3@C and Fe@G derived from PF@Fe-MOF-74 under diﬀerent thermolysis conditions (a). SEM (b) and TEM (c) images of g-Fe2O3@C. SEM (d) and TEM (e) images of Fe@G. TEM image of hollow graphite (f) and d-spacing of graphitic layers (inset of f). TEM image (g) of Fe@G with crystalline fringe of (110) of Fe nanocrystals (inset of g). Raman spectra of hollow graphite after acid treatment of Fe@G (h). NJC Paper Published on 19 October 2018. Downloaded by Stockholms Universitet on 1/20/2019 11:49:14 PM. View Article Onl",350
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,6,1,"This journal is ©The Royal Society of Chemistry and the Centre National de la Recherche Scientifique 2018 New J. Chem., 2018, 42, 18678--18689 | 18683 layers on the surface and aggregated to form larger particles during thermolysis, which eventually formed hollow graphene structures. On the other hand, large Fe particles were wrapped with thicker graphene layers than the hollow structures (Fig. 3f and g). Graphene layers with thicknesses of around 20 nm were conformally coated on the shaped Fe nanoparticles and characteristic (110) crystalline planes with a d-spacing of 0.228 nm were clearly identified in the Fe nanoparticles (Fig. 3g and inset). To investigate the graphitic feature of Fe@C, the Fe compo- nent of the composite was selectively removed by acid treatment and XRD and Raman measurements were performed. According to the XRD results (Fig. S7, ESI†), a diﬀraction peak at ca. 261, corresponding to the (002) plane of the graphitic domain, clearly appeared, confirming that Fe nanoparticles catalyzed the for- mation of graphitic layers on the surface. In addition, the Raman spectrum showed a well-developed G band (ca. 1580 cm1) with an ID/IG ratio of 0.87 and a broad band ranging from 2500 to 2800 cm1, corresponding to the 2D band, which are charac- teristic features of sp2 graphitic materials (Fig. 3h).41 Therefore, the Fe@C sample is hereafter denoted as Fe@G. Thermodynamic calculation for M/MO/MC@C In this section, we discuss the crucial factors controlling the crystallinity of morphology-preserved M/MO/MC@C",383
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,6,2,"/G compo- sites prepared via VPP and thermolysis. First, the standard reduction potential (SPR) should be considered to be a pivotal factor governing the final crystallinity phase of the MOF- derived composites obtained by thermolysis under inert condi- tions. Das et al. reported that metal ions with an SRP higher than 0.27 V always presented pure metal nanoparticles, whereas those with an SRP lower than 0.27 V presented metal oxide nanoparticles, which were dispersed within a CM.40 Regarding this aspect, the SRP values of the metal ions used in this study, Mg2+, Zn2+, Fe2+, Co2+, and Cu2+, were 2.69, 0.76, 0.44, 0.27, and 0.33 V, respectively (Table 1). Accord- ing to our results, the trend of products obtained by thermo- lysis under inert conditions was similar to that reported by Das et al., except for Co and Fe-MOF-74. CoO was a major product of the thermolysis performed at a temperature of 500 1C and transformed to Co nanocrystals when thermolysis was performed at a higher temperature of 800 1C (Fig. 2d1). In addition, g-Fe2O3 was first formed at a low thermolysis temperature of 450 1C and was transformed to Fe nanocrystals at 600 1C and Fe/Fe3C nanocrystals on further thermolysis at 800 1C (Fig. 3a and Fig. S6, ESI†). In this regard, another factor aﬀecting crystallinity change should be considered, which is carbothermic reduction. In this reaction, carbon is utilized as a reducing agent to reduce substances such as metal oxides; the reaction can generally be described as follows: MO(s) + C(s) - M(s) + CO(",420
/Users/kaiser/code/chemnlp/v1/INPUT/test1.pdf,6,3,"g) (gaseous product is sometimes carbon dioxide).42 A well-known example is silicon production via the carbothermic reduction of SiO2, which is usually performed above 1100 1C.43 To predict whether carbothermic reduction with metal oxides of MgO, ZnO, Fe2O3, CoO, and CuO occurred, thermodynamics calculations for free energy change as a function of temperature were performed, which was described in detail in the ESI† (Note 1 and Table S1). For MgO, the value of free energy change was positive in for temperatures up to 1000 1C (Fig. 4a); MgO was the only product of thermolysis because of its very low SRP value of 2.69 V (Table 1). A similar trend was obtained for ZnO, but its free energy change was a very small positive value at high temperature. Accordingly, numerous studies reported the in situ formation of pure metallic Zn metal via the carbothermic reduction of ZnO@C, which eventually vaporizes to produce carbonaceous materials (Fig. 4b).1,19–22 The carbothermic reduction of Fe2O3 (2Fe2O3(s) + 3C(s) - 4Fe + 3CO2(g)) has been widely utilized for iron ore smelting.44 As expected, the free energy change for pure Fe nanocrystals was 697.5 kJ mol1 at 600 1C (Fig. 4c), which confirmed that g-Fe2O3 transformed to pure Fe nanoparticles after thermolysis at 600 1C (Fig. 3a). In addition, the free energy change for the carbothermic reduction of CoO (CoO(s) + C(s) - Co(s) + CO(g)) became negative just above 600 1C (Fig. 4d), which confirmed that CoO transformed to pure Co nanocrystals after thermolysis at a temperature of 8",435
